Date,ID,Gender,Age,Income,Context,Impression Cost
2015-01-01 12:34:18,1047136920301129728,Female,<25,Medium,News,0.000000
2015-01-01 12:34:19,4338277856723476480,Male,>54,Medium,Blog,0.002981
2015-01-01 12:34:20,685962638653030400,Female,<25,Low,News,0.000000
2015-01-01 12:34:25,418828577220408320,Male,35-44,Low,Social Media,0.000000
2015-01-01 12:34:26,659264046463594496,Male,<25,Medium,Social Media,0.000000
2015-01-01 12:34:28,2652875795397878784,Female,45-54,Low,Shopping,0.000000
2015-01-01 12:34:28,4981722407517640704,Male,<25,Medium,Social Media,0.000000
2015-01-01 12:34:29,8840107227596416000,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:34:37,3971800373925033984,Female,<25,High,Shopping,0.002357
2015-01-01 12:34:38,4576802611717811200,Male,35-44,Low,Social Media,0.001055
2015-01-01 12:34:42,4662768520117239808,Female,>54,Medium,Shopping,0.000000
2015-01-01 12:34:48,5647245380731019264,Female,>54,Low,News,0.002495
2015-01-01 12:34:52,8932116234754915328,Female,35-44,Low,Shopping,0.002864
2015-01-01 12:34:53,1224344846959086592,Female,25-34,Medium,Blog,0.001732
2015-01-01 12:34:53,605649178575673344,Male,25-34,Low,Social Media,0.000000
2015-01-01 12:34:56,3646203540450156544,Male,35-44,Low,Social Media,0.001173
2015-01-01 12:34:56,6145323759390669824,Female,45-54,Medium,Social Media,0.001848
2015-01-01 12:35:01,279485844810986496,Male,45-54,Low,News,0.002097
2015-01-01 12:35:06,7207734846195556352,Female,25-34,Medium,News,0.002832
2015-01-01 12:35:10,2019597609143879680,Male,<25,Medium,Blog,0.000000
2015-01-01 12:35:13,3043950031701497856,Female,25-34,Low,Shopping,0.002771
2015-01-01 12:35:20,2490908843243133952,Male,35-44,Low,News,0.000000
2015-01-01 12:35:22,4824730450223305728,Female,<25,Low,Social Media,0.002113
2015-01-01 12:35:23,3780715620387253248,Female,25-34,Low,News,0.000000
2015-01-01 12:35:23,7321854219044261888,Male,>54,Low,Social Media,0.000000
2015-01-01 12:35:24,2678107041346956288,Male,<25,Low,Social Media,0.002196
2015-01-01 12:35:27,7281491482805010432,Female,25-34,High,Shopping,0.002412
2015-01-01 12:35:27,6531637673125651456,Female,<25,Low,Social Media,0.002468
2015-01-01 12:35:29,4385930209123858432,Female,25-34,Low,News,0.000000
2015-01-01 12:35:30,3606257413256624128,Female,35-44,Medium,Blog,0.000000
2015-01-01 12:35:31,8702453533579378688,Female,25-34,Low,Shopping,0.001470
2015-01-01 12:35:33,4070806430462880768,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:35:36,4941755474865984512,Male,25-34,Low,News,0.000000
2015-01-01 12:35:36,6220168794849288192,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:35:39,5805511470129340416,Female,35-44,High,News,0.001467
2015-01-01 12:35:39,5874410572794489856,Male,<25,Medium,Shopping,0.001620
2015-01-01 12:35:39,7335249741368046592,Female,25-34,High,Blog,0.001088
2015-01-01 12:35:40,5563956300495200256,Male,35-44,Low,Shopping,0.002305
2015-01-01 12:35:41,1804629543376530432,Female,45-54,Low,Shopping,0.000000
2015-01-01 12:35:41,564171065395491840,Female,25-34,Medium,Shopping,0.002451
2015-01-01 12:35:43,2729002885051186176,Female,45-54,Low,Shopping,0.000000
2015-01-01 12:35:51,1031431667777174528,Female,<25,Low,News,0.002550
2015-01-01 12:35:53,2374273642225395712,Male,35-44,Medium,Shopping,0.002725
2015-01-01 12:35:53,4566818310310428672,Female,<25,Low,News,0.000000
2015-01-01 12:35:54,7186538056118837248,Female,25-34,Low,Social Media,0.001063
2015-01-01 12:35:55,7943127208526690304,Male,35-44,Medium,Shopping,0.000000
2015-01-01 12:35:55,5923620299429197824,Female,25-34,High,Shopping,0.000000
2015-01-01 12:35:56,3251663691793040384,Female,45-54,Low,Blog,0.000000
2015-01-01 12:35:59,6917000690242286592,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:35:59,5884968240145172480,Female,<25,Low,Shopping,0.002802
2015-01-01 12:36:00,3577678083731392512,Female,<25,High,Social Media,0.002012
2015-01-01 12:36:00,7610415385217960960,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:36:00,3926702978686770176,Female,<25,Medium,Social Media,0.001349
2015-01-01 12:36:03,1338456129198582784,Male,45-54,Medium,Shopping,0.000000
2015-01-01 12:36:03,901229285893610496,Female,25-34,Medium,Social Media,0.001113
2015-01-01 12:36:04,5423257264942982144,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:36:05,6053716553499757568,Female,35-44,Medium,Shopping,0.002229
2015-01-01 12:36:05,3595519761196762112,Male,25-34,Medium,Blog,0.000000
2015-01-01 12:36:06,654243304823093248,Female,45-54,High,Social Media,0.001470
2015-01-01 12:36:08,6304896884233646080,Female,35-44,Low,Shopping,0.000000
2015-01-01 12:36:10,8754975107414936576,Female,45-54,Medium,Social Media,0.002275
2015-01-01 12:36:10,7803511379065368576,Male,35-44,Medium,Shopping,0.001110
2015-01-01 12:36:11,228335972545075200,Female,25-34,Medium,Social Media,0.002315
2015-01-01 12:36:13,8830806609258685440,Female,45-54,Medium,Blog,0.001483
2015-01-01 12:36:15,1216802322637066240,Male,45-54,Medium,Social Media,0.001382
2015-01-01 12:36:15,3433300192794951680,Female,25-34,High,Social Media,0.002570
2015-01-01 12:36:21,1848514193301945344,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:36:22,3001973227227424768,Male,<25,Medium,News,0.001309
2015-01-01 12:36:25,5737598321191901184,Male,>54,Medium,Social Media,0.000000
2015-01-01 12:36:25,7737166018497475584,Male,25-34,Low,Shopping,0.000000
2015-01-01 12:36:26,6862844403118691328,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:36:29,4580970108202129408,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:36:30,6538545981850464256,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:36:31,428031606670072832,Male,25-34,Medium,Blog,0.000000
2015-01-01 12:36:32,880527984889507840,Female,35-44,Medium,Shopping,0.002961
2015-01-01 12:36:33,1583348015323787264,Female,35-44,Low,News,0.001363
2015-01-01 12:36:34,6711509717178343424,Male,35-44,Medium,Shopping,0.000000
2015-01-01 12:36:36,8519633477366071296,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:36:36,6574467817354989568,Female,<25,High,Blog,0.001067
2015-01-01 12:36:40,7877131639404994560,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:36:41,2149715685766102016,Female,35-44,Medium,Social Media,0.000000
2015-01-01 12:36:43,5215612058738244608,Female,25-34,Medium,Blog,0.000000
2015-01-01 12:36:45,964021378324755456,Female,45-54,Medium,Blog,0.002819
2015-01-01 12:36:47,3318588620481287168,Female,25-34,High,Social Media,0.002270
2015-01-01 12:36:51,5306449844701535232,Male,35-44,Low,News,0.002144
2015-01-01 12:36:52,1469152999731969024,Male,25-34,Medium,News,0.001767
2015-01-01 12:36:54,9004652930304235520,Male,<25,Low,Social Media,0.000000
2015-01-01 12:36:54,2298016262100726784,Female,>54,Medium,Social Media,0.002606
2015-01-01 12:36:57,7411439319150592,Female,35-44,Medium,Social Media,0.002450
2015-01-01 12:36:57,2302901479492748288,Female,>54,High,Social Media,0.002910
2015-01-01 12:36:57,3780334524865078272,Female,25-34,High,Blog,0.000000
2015-01-01 12:36:58,8865191856618127360,Male,35-44,Low,News,0.002242
2015-01-01 12:36:59,8330236873239988224,Female,25-34,Medium,News,0.000000
2015-01-01 12:37:01,3304348609034943488,Male,<25,High,Blog,0.000000
2015-01-01 12:37:01,4186250154264974336,Male,25-34,Medium,News,0.000000
2015-01-01 12:37:06,3124475310562609152,Female,45-54,High,Shopping,0.002649
2015-01-01 12:37:09,4411349841881422848,Female,45-54,Medium,News,0.001537
2015-01-01 12:37:11,6694985111848851456,Female,25-34,Low,Social Media,0.000000
2015-01-01 12:37:11,6157272245515871232,Male,>54,Medium,News,0.001170
2015-01-01 12:37:11,9087322806297675776,Male,<25,Low,Shopping,0.000000
2015-01-01 12:37:12,2422831249632219136,Female,35-44,High,News,0.000000
2015-01-01 12:37:14,4279104322373736448,Female,<25,Low,Blog,0.000000
2015-01-01 12:37:15,8344655979891353600,Female,<25,High,News,0.001593
2015-01-01 12:37:15,5507963306014376960,Male,35-44,High,News,0.000000
2015-01-01 12:37:20,7233757819488556032,Female,>54,Low,News,0.002367
2015-01-01 12:37:21,8401110133385900032,Female,25-34,Medium,News,0.001427
2015-01-01 12:37:22,2835527838764591104,Female,35-44,Low,Shopping,0.000000
2015-01-01 12:37:24,8764127532765380608,Female,45-54,High,Social Media,0.001902
2015-01-01 12:37:26,8996634096675118080,Female,35-44,High,Social Media,0.000000
2015-01-01 12:37:26,5709470533764302848,Female,<25,Medium,Shopping,0.000000
2015-01-01 12:37:27,7096363679842102272,Male,35-44,High,Shopping,0.000000
2015-01-01 12:37:28,5413100136441181184,Female,<25,High,News,0.001052
2015-01-01 12:37:28,8111137962551837696,Female,35-44,Medium,News,0.001518
2015-01-01 12:37:30,246474878052079616,Female,<25,Low,Blog,0.000000
2015-01-01 12:37:33,5834769455307251712,Female,35-44,Low,Blog,0.000000
2015-01-01 12:37:39,8740843690724882432,Male,>54,Medium,News,0.002039
2015-01-01 12:37:42,5758584733975516160,Male,35-44,Medium,News,0.000000
2015-01-01 12:37:42,8480631680850557952,Female,35-44,Medium,News,0.000000
2015-01-01 12:37:43,4817086472665556992,Female,<25,Medium,Shopping,0.002388
2015-01-01 12:37:44,5135748056475935744,Male,<25,Low,Social Media,0.000000
2015-01-01 12:37:47,5590496121189739520,Female,45-54,Medium,Blog,0.000000
2015-01-01 12:37:48,4570387386022525952,Female,>54,Low,Shopping,0.000000
2015-01-01 12:37:51,5391697649863847936,Female,25-34,Low,Shopping,0.000000
2015-01-01 12:37:52,7125469471297318912,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:37:55,6622162445571079168,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:37:56,6811183230784526336,Female,45-54,Medium,Social Media,0.000000
2015-01-01 12:38:01,713989319356475392,Male,35-44,High,News,0.000000
2015-01-01 12:38:03,7791599651771589632,Male,35-44,High,Shopping,0.000000
2015-01-01 12:38:04,6406621215794108416,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:38:05,7341724436168676352,Female,>54,Medium,News,0.000000
2015-01-01 12:38:05,2449764149802162176,Female,<25,High,Social Media,0.000000
2015-01-01 12:38:06,8699585604850320384,Female,25-34,Medium,News,0.001059
2015-01-01 12:38:06,296428260841115648,Female,25-34,High,News,0.001333
2015-01-01 12:38:06,2047658703374259200,Female,45-54,Medium,Social Media,0.000000
2015-01-01 12:38:11,7138693368031497216,Female,<25,High,News,0.001354
2015-01-01 12:38:13,6730226818289947648,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:38:16,5233325252665202688,Female,<25,Medium,Blog,0.000000
2015-01-01 12:38:18,4830723330355301376,Female,45-54,Medium,Blog,0.001678
2015-01-01 12:38:18,4106934262823713792,Female,35-44,Medium,Blog,0.002180
2015-01-01 12:38:20,4530482695821731840,Female,35-44,High,Social Media,0.000000
2015-01-01 12:38:20,5071574935378796544,Female,45-54,Low,Shopping,0.001399
2015-01-01 12:38:28,6484511606816308224,Female,<25,High,Social Media,0.002090
2015-01-01 12:38:29,2075671858415886336,Female,25-34,Low,Blog,0.000000
2015-01-01 12:38:31,2075592869412972544,Female,<25,Medium,Social Media,0.001637
2015-01-01 12:38:32,3146781246842808320,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:38:33,5454773373600750592,Male,35-44,Medium,Shopping,0.000000
2015-01-01 12:38:33,7637818284378048512,Female,<25,High,Shopping,0.002652
2015-01-01 12:38:35,85443958941807616,Female,>54,Low,Shopping,0.002907
2015-01-01 12:38:37,8172062593058070528,Female,25-34,Medium,News,0.000000
2015-01-01 12:38:40,758718580249556992,Female,<25,Medium,Shopping,0.000000
2015-01-01 12:38:41,597024430380800000,Male,<25,Medium,Shopping,0.000000
2015-01-01 12:38:41,8159528491874975744,Male,35-44,High,Social Media,0.000000
2015-01-01 12:38:44,8345265032797991936,Male,<25,Medium,News,0.001828
2015-01-01 12:38:49,6850750998057418752,Female,45-54,High,Social Media,0.000000
2015-01-01 12:38:50,6812003945146425344,Female,>54,High,Shopping,0.001889
2015-01-01 12:38:51,5921669324322806784,Male,35-44,High,News,0.001736
2015-01-01 12:38:53,3665006037746541568,Male,45-54,Low,News,0.000000
2015-01-01 12:38:53,262071513348368384,Female,<25,Low,Shopping,0.002506
2015-01-01 12:38:57,82088387591798784,Female,>54,Low,News,0.000000
2015-01-01 12:38:58,8918406450326830080,Female,35-44,Medium,Social Media,0.002266
2015-01-01 12:38:59,7009376459001570304,Female,<25,Low,Shopping,0.000000
2015-01-01 12:38:59,3022615394192844800,Female,35-44,High,Shopping,0.000000
2015-01-01 12:39:00,4224725446049134592,Female,25-34,Low,Shopping,0.000000
2015-01-01 12:39:01,1447963792705095680,Male,35-44,High,Shopping,0.001361
2015-01-01 12:39:05,7669127112413278208,Female,25-34,Low,News,0.000000
2015-01-01 12:39:10,3211500593758602240,Male,>54,Low,News,0.000000
2015-01-01 12:39:11,7065100527798093824,Female,35-44,Medium,News,0.000000
2015-01-01 12:39:13,5105885551374821376,Male,35-44,Medium,Social Media,0.001422
2015-01-01 12:39:13,5553405029210787840,Female,45-54,Low,News,0.002703
2015-01-01 12:39:17,5345961185901337600,Female,>54,High,Social Media,0.002185
2015-01-01 12:39:18,8414606379661379584,Female,25-34,Medium,Shopping,0.002198
2015-01-01 12:39:22,8021776069605392384,Female,>54,Low,Social Media,0.001621
2015-01-01 12:39:24,2853107268331282432,Female,25-34,High,Blog,0.000000
2015-01-01 12:39:29,209007651926221824,Male,<25,Medium,Shopping,0.001220
2015-01-01 12:39:31,2270782883713246208,Male,45-54,High,Social Media,0.000000
2015-01-01 12:39:31,266247342383161344,Male,25-34,High,Social Media,0.000000
2015-01-01 12:39:32,1952899153413667840,Female,>54,Medium,News,0.000000
2015-01-01 12:39:42,2710161939892851712,Female,45-54,Medium,News,0.002683
2015-01-01 12:39:42,7565689566541664256,Female,35-44,High,Shopping,0.002679
2015-01-01 12:39:42,6038037821578204160,Female,<25,Medium,News,0.000000
2015-01-01 12:39:45,952279735917560832,Female,>54,Medium,Shopping,0.002909
2015-01-01 12:39:45,1917404493562608640,Female,25-34,Low,News,0.000000
2015-01-01 12:39:48,1422622008732141568,Female,35-44,Medium,News,0.000000
2015-01-01 12:39:49,4306751892621735936,Male,25-34,Low,Shopping,0.000000
2015-01-01 12:39:50,3456912133403897856,Female,35-44,Medium,Shopping,0.000000
2015-01-01 12:39:55,5855245030314014720,Female,35-44,Low,Blog,0.000000
2015-01-01 12:39:58,1256380124650519552,Male,25-34,Low,News,0.000000
2015-01-01 12:39:59,1349366355761704960,Male,25-34,High,Blog,0.000000
2015-01-01 12:40:00,2024733842807914496,Female,35-44,Medium,Shopping,0.002670
2015-01-01 12:40:01,3016043668027104256,Female,<25,Medium,Shopping,0.001859
2015-01-01 12:40:03,4114010694895438848,Female,25-34,Low,Social Media,0.000000
2015-01-01 12:40:03,385421802084397056,Female,<25,Medium,Social Media,0.001470
2015-01-01 12:40:03,7546112798456358912,Female,<25,Medium,Blog,0.001028
2015-01-01 12:40:06,75311491735572480,Female,<25,Medium,Blog,0.002891
2015-01-01 12:40:06,2710111762138572800,Female,45-54,Medium,Blog,0.000000
2015-01-01 12:40:09,895517802501891072,Female,35-44,Low,News,0.000000
2015-01-01 12:40:13,5453845256037107712,Male,25-34,Low,Shopping,0.002237
2015-01-01 12:40:15,6432378657537413120,Female,>54,High,News,0.000000
2015-01-01 12:40:16,7268480231740719104,Female,>54,Low,News,0.000000
2015-01-01 12:40:17,7424535421586969600,Female,<25,Low,Social Media,0.000000
2015-01-01 12:40:17,5831990611215893504,Female,<25,Low,Social Media,0.001327
2015-01-01 12:40:17,818508686908668928,Female,45-54,Low,Blog,0.002520
2015-01-01 12:40:18,5024276707156312064,Female,25-34,Medium,News,0.002488
2015-01-01 12:40:21,1709974002791494656,Male,45-54,Medium,Social Media,0.000000
2015-01-01 12:40:23,6846743386297227264,Female,35-44,Medium,Shopping,0.000000
2015-01-01 12:40:24,8477087860578534400,Female,<25,High,News,0.001404
2015-01-01 12:40:26,4576106681578885120,Male,<25,Medium,Shopping,0.000000
2015-01-01 12:40:28,1348955713760785408,Female,25-34,Medium,Shopping,0.000000
2015-01-01 12:40:28,5687105672430352384,Male,<25,Medium,News,0.000000
2015-01-01 12:40:28,2436072524457549824,Female,25-34,Low,News,0.002757
2015-01-01 12:40:31,2063439504433769472,Female,>54,High,News,0.001143
2015-01-01 12:40:32,7102075023777101824,Male,25-34,Medium,News,0.000000
2015-01-01 12:40:32,529149929037490176,Male,>54,High,Blog,0.000000
2015-01-01 12:40:34,1070383396603092992,Male,45-54,Medium,News,0.000000
2015-01-01 12:40:35,8684101403714424832,Female,25-34,High,Shopping,0.000000
2015-01-01 12:40:36,57992573935167488,Female,25-34,Medium,News,0.000000
2015-01-01 12:40:38,2197190426210670592,Female,<25,Medium,Blog,0.001392
2015-01-01 12:40:39,3240564392558022656,Female,<25,Medium,Blog,0.002907
2015-01-01 12:40:43,9036648998203716608,Female,25-34,Low,Blog,0.001817
2015-01-01 12:40:45,5506990929715077120,Female,25-34,Medium,Social Media,0.000000
2015-01-01 12:40:46,1262662734330927104,Male,25-34,Medium,Shopping,0.000000
2015-01-01 12:40:47,3906667150232125440,Female,35-44,Low,Social Media,0.000000
2015-01-01 12:40:49,5734459564689378304,Male,45-54,High,News,0.002960
2015-01-01 12:40:50,2561492014787045376,Female,45-54,Low,News,0.002655
2015-01-01 12:40:50,1124076853582728192,Male,25-34,Medium,Shopping,0.001867
2015-01-01 12:40:50,3547939131358016512,Female,25-34,Low,News,0.001794
2015-01-01 12:40:50,4513401937197773824,Female,45-54,Low,Social Media,0.000000
2015-01-01 12:40:52,1414558359124963328,Male,>54,High,Blog,0.000000
2015-01-01 12:40:53,7692202556192360448,Female,35-44,Medium,Shopping,0.000000
2015-01-01 12:40:54,5311443535210039296,Female,35-44,Medium,News,0.000000
2015-01-01 12:40:54,32054718630949888,Male,<25,Low,Blog,0.000000
2015-01-01 12:40:55,5003245513188139008,Male,25-34,Low,News,0.002773
2015-01-01 12:40:55,3708805027111590912,Female,>54,Medium,Shopping,0.002208
2015-01-01 12:40:56,7156680610396678144,Male,45-54,High,Blog,0.002082
2015-01-01 12:40:56,1586830037049021440,Female,<25,Medium,Social Media,0.001963
2015-01-01 12:40:56,4269302821604087808,Male,<25,High,Social Media,0.000000
2015-01-01 12:40:57,7539362529306399744,Female,<25,High,Blog,0.002811
2015-01-01 12:40:58,2044310502401126400,Male,<25,Low,News,0.001402
2015-01-01 12:41:01,1871818569163126784,Female,25-34,Medium,News,0.001961
2015-01-01 12:41:02,7905542896629043200,Female,45-54,Low,Shopping,0.002105
2015-01-01 12:41:03,4566543468626876416,Male,35-44,Low,Blog,0.000000
2015-01-01 12:41:03,2349323226803676160,Male,25-34,Low,Social Media,0.000000
2015-01-01 12:41:07,7879254641078631424,Female,35-44,Medium,News,0.001894
2015-01-01 12:41:08,5906563278071797760,Male,45-54,Low,Blog,0.002257
2015-01-01 12:41:09,4775500523086333952,Female,<25,Medium,News,0.000000
2015-01-01 12:41:09,6546019768798996480,Male,45-54,Medium,Social Media,0.001217
2015-01-01 12:41:11,8302163180831254528,Male,>54,Medium,Social Media,0.001577
2015-01-01 12:41:12,2492234089660685312,Male,>54,Medium,Shopping,0.000000
2015-01-01 12:41:12,8470994321482066944,Male,25-34,Medium,Blog,0.000000
2015-01-01 12:41:14,8137056714939632640,Male,25-34,High,Blog,0.000000
2015-01-01 12:41:14,1480492164078252032,Female,>54,Medium,Social Media,0.001943
2015-01-01 12:41:18,5072290016815163392,Female,25-34,Low,Shopping,0.001160
2015-01-01 12:41:18,3610246026192990208,Male,25-34,Medium,News,0.001038
